model ->	3	5	7	11	13
w^1_0	-0.009825915334529818	0.0016657518694553268	0.01587841824910475	0.0023134372811795803	-0.014223175690375614
w^1_1	-0.002251344973127744	-0.0008014185063262118	0.0023517113569649414	-0.0010897715165560868	0.0047278903497423716
w^1_2	-0.012500376364285859	0.007283785288158412	-0.00028871254295111	0.0005655613515029188	-0.015083611550673715
w^1_3	0.0030736791449015167	-0.007231709588556883	0.007650321353999423	-0.0006380031195348909	0.003256150629575164
w^1_4	0.00766543194892218	-0.007311440455659046	-0.002698301930338606	0.014138165304460264	0.008842450835353122
w^1_5	0.01622732468934576	0.007791533645781287	0.025973866679600437	-0.005818118642575705	0.009054292070283049
w^1_6	0.012761436112107751	-0.003570534586577867	0.02621445231252792	0.005501163879528268	0.004358915042991547
w^1_7	0.0007486033187863103	-0.0017005868128860437	-0.002965677724836804	0.0023939215535085942	0.003264654367559219
w^1_8	-0.005282619766179496	-0.003148494609433714	0.011858568588496972	-0.004593190318406366	0.0019978397788567312
w^1_9	-0.003232216950040936	-0.001055434527488283	0.012903560001651226	0.0027956105895098372	0.002417234505435864
w^1_10	0.006452858435199562	0.0028441417161568544	-0.031907336427667785	0.0029027092663647214	0.006595556575763658
w^1_11	0.0024690734409841706	0.0039987763308091655	0.008875758566876231	0.005391421176486344	0.0051754533399719915
w^1_12	-0.0026828990013248386	0.00036000503635308335	0.007883064316384518	0.007676734361078776	-0.0006874879624630594
w^1_13	0.009460870343620838	0.004518502513510299	0.006930069410331443	0.0008572268737870997	-0.0030903157858809416
w^1_14	-0.003164442400962241	0.003923740681978658	-0.000870713304882839	0.004623697808412332	-0.0033761580608245335
w^1_15	-0.005075409607197466	0.003974259084613218	0.00937672707851938	0.0003410656169265041	0.0005487311381885558
w^1_16	-0.0011177523834584608	-0.0009787675105843642	0.0036496086780665408	-0.0017662471387645791	0.004560608864488365
w^1_17	-0.005152114912564629	0.010132704836234942	0.008922531172197273	-0.0038632793313095235	0.006244928400315967
w^1_18	0.0015923626789575182	-0.0021559377677995415	-0.001457523500636959	-1.4918860486648998e-05	0.0008731614892056021
w^1_19	0.002152831776014948	0.006870830829147417	0.0057015939208048694	0.0020018218123148456	0.002925636944102278
w^1_20	0.004726738036952282	-0.005008086199246661	-0.001676694402181855	0.008706390609253696	0.0024516868236921256
w^1_21	0.015121985490365624	0.0025716980721610743	-0.025763642428982943	-0.0019318802651398365	0.004969779385152785
w^1_22	0.01619870538100199	-0.007089738507055255	-0.009384517556811103	0.0010646371954155505	-0.003070968295841116
w^1_23	-0.0037705743375437565	-0.0042967473967413	0.008559202699036645	-0.0008159193586016406	0.00462255207351795
w^1_24	-0.0025843470540581914	0.0018962194706693219	-0.013334739384089146	0.006416534273364115	-0.0020873574632774296
w^1_25	-0.0007306105281914766	0.0007070906414028199	-0.0015948304534584134	-0.00021137485500251574	-8.198434817093457e-05
w^1_26	-8.009672619363212e-06	0.00023154777863378684	-0.004575226325704645	0.0006173235048513037	-0.0005386373341185579
w^1_27	0.008923716288593626	0.004586652576107159	0.010137046584920728	-0.00043714897058243544	-0.012792331271047234
w^1_28	0.0027419275592117905	0.00196805860863022	0.0004120516009997093	-0.00814740148641204	0.008882903424103628
w^1_29	-0.015693158305863736	-0.007332941422174545	0.006980918980554203	-0.005676333927080785	-0.0029522221361735334
w^1_30	0.007908804126093537	0.0005229621908170173	-0.008451937081231688	-0.0023125871577514044	0.0023093331163210147
w^1_31	0.0016961191609650241	0.002854108463132593	-0.0001973396800890105	0.013126884003796198	0.013613121083874764
w^1_32	-0.02586781540015972	0.01080864494259458	-0.0005675229648813367	0.002785654435478461	-0.0065825300575471785
w^1_33	-0.0008260241084780965	-0.000327323509087231	0.005901564492205058	-0.0008845929667386172	-0.00034717114218256516
w^1_34	0.004433223517197642	0.001846478040423586	-0.0029873977063376266	0.005398083010945083	0.0035796960770047895
w^1_35	0.004422234894894747	-0.00016518184286752139	0.0007979788496766805	-0.005370161339992659	0.014089683822901407
w^1_36	0.007691194203110806	-0.014601946383595433	-0.007281526278101124	-0.0036595900695867265	0.004971940965069976
w^1_37	0.0021362568022702316	0.009678963406753307	-0.007087420123056234	0.0022143371645233223	0.014703987712294773
w^1_38	-0.0008942384155813258	-0.0009176537122880407	-0.0077835846021528324	0.0006920662421926384	0.002521761459864333
w^1_39	-0.003935907768039653	0.008574656865337496	0.0034295962316518505	-0.0022617967815823726	0.0031802294225301967
w^1_40	0.0009417592013499371	2.4368198457838458e-05	0.0018700399833111048	0.00021535794945761898	0.0006733735059955092
w^1_41	-0.0035675401226093625	-0.0031860120953452983	-0.009478518155226549	0.003664819695582005	-0.003152526500054668
w^1_42	0.008126878363706541	-0.005851708368457263	0.008609543688316446	-0.004952381731729568	0.012848212913175693
w^1_43	-0.020566968976756646	-0.0040948755006413986	-0.00718658524750329	-0.006746966441394001	-0.01785807104783282
w^1_44	0.008908446399828596	-0.004499481766094638	0.020494141795733823	-0.007588400057492572	-0.0007976875331272355
w^1_45	-0.006341630150495768	-0.002596632039768535	0.013815000217940729	-0.0014139271687886104	-0.00615869625727138
w^1_46	-0.0004326515131097237	-0.00022416376422511496	-0.002916106187406872	4.3578341455085325e-05	-0.000755277475371712
w^1_47	-0.0006682369822381423	0.007556620920193353	-0.002872481028216742	0.008178870863235833	-7.791192126343517e-05
w^1_48	0.015664121255671577	-0.003702789989131084	-0.005123673513833634	0.014045435490056355	0.016474731511240574
w^1_49	0.002539008571741664	-0.017516801330171087	0.006020539090089374	0.00108266153467688	-0.0054607746811038225
w^1_50	0.0006731131986410593	-0.00490442086596002	-0.009965112698312495	0.006181126029962604	0.013190654104048422
w^1_51	-0.0020234865429728383	-0.0001164945308498757	-0.0008996091099512313	9.40111629855198e-06	-0.0016563442177660852
w^1_52	0.00025174757844818906	0.00022630760757525579	-0.004491079758799325	0.000684581954178744	-0.00035452655267721966
w^1_53	-0.00048490489451970427	-0.0004485824248405265	-0.0007949217769493454	-0.000128256911356877	-0.0010642306584881514
